#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_milawata;Milawata;Milawata;Milawata;;Milawata;;;;;;;;;x
c_milawata_adj;Milawatan;;milawater;;;;;;;;;;;x
c_mira;Mira;Mira;Mira;;Mira;;;;;;;;;x
c_mira_adj;Miran;;mirer;;;;;;;;;;;x
c_mykenae;Mykenae;Mykenae;Mykenae;;Mykenae;;;;;;;;;x
c_mykenae_adj;Mykenaean;;mykener;;;;;;;;;;;x
c_nahita;Nahita;Nahita;Nahita;;Nahita;;;;;;;;;x
c_nahita_adj;Nahitan;;nahiter;;;;;;;;;;;x
c_nahitiya;Nahitiya;Nahitiya;Nahitiya;;Nahitiya;;;;;;;;;x
c_nahitiya_adj;Nahitiyan;;nahiter;;;;;;;;;;;x
c_naret_khentet;Naret Khentet;Naret Khentet;Naret Khentet;;Naret Khentet;;;;;;;;;x
c_naret_khentet_adj;Naret Khentetian;;Naret Khenteter;;;;;;;;;;;x
c_naret_pehtet;Naret Pehtet;Naret Pehtet;Naret Pehtet;;Naret Pehtet;;;;;;;;;x
c_naret_pehtet_adj;Naret Pehtetian;;Naret Pehteter;;;;;;;;;;;x
c_naxos;Naxos;Naxos;Naxos;;Naxos;;;;;;;;;x
c_naxos_adj;Naxosian;;naxoser;;;;;;;;;;;x
c_nedjfet_khentet;Nedjfet Khentet;Nedjfet Khentet;Nedjfet Khentet;;Nedjfet Khentet;;;;;;;;;x
c_nedjfet_khentet_adj;Nedjfet Khentetian;;Nedjfet Khenteter;;;;;;;;;;;x
c_nedjfet_pehtet;Nedjfet Pehtet;Nedjfet Pehtet;Nedjfet Pehtet;;Nedjfet Pehtet;;;;;;;;;x
c_nedjfet_pehtet_adj;Nedjfet Pehtetian;;Nedjfet Pehteter;;;;;;;;;;;x
c_nekheb;Nekheb;Nekheb;Nekheb;;Nekheb;;;;;;;;;x
c_nekheb_adj;Nekhebian;;nekheber;;;;;;;;;;;x
c_nekhen;Nekhen;Nekhen;Nekhen;;Nekhen;;;;;;;;;x
c_nekhen_adj;Nekhenian;;nekhener;;;;;;;;;;;x
c_nemty;Nemty;Nemty;Nemty;;Nemty;;;;;;;;;x
c_nemty_adj;Nemtian;;nemter;;;;;;;;;;;x
c_nenassa;Nenassa;Nenassa;Nenassa;;Nenassa;;;;;;;;;x
c_nenassa_adj;Nenassan;;nenasser;;;;;;;;;;;x
c_nerikka;Nerikka;Nerikka;Nerikka;;Nerikka;;;;;;;;;x
c_nerikka_adj;Nerikkan;;nerikker;;;;;;;;;;;x
c_netjerui;Netjerui;Netjerui;Netjerui;;Netjerui;;;;;;;;;x
c_netjerui_adj;Netjerian;;netjerer;;;;;;;;;;;x
c_nit_mehtet;Nit Mehtet;Nit Mehtet;Nit Mehtet;;Nit Mehtet;;;;;;;;;x
c_nit_mehtet_adj;Nit Mehtetian;;Nit Mehteter;;;;;;;;;;;x
c_nit_resu;Nit Resu;Nit Resu;Nit Resu;;Nit Resu;;;;;;;;;x
c_nit_resu_adj;Nit Resian;;Nit Reser;;;;;;;;;;;x
c_niya;Niya;Niya;Niya;;Niya;;;;;;;;;x
c_niya_adj;Niyan;;ner;;;;;;;;;;;x
c_noties_sporades;Noties Sporades;Noties Sporades;Noties Sporades;;Noties Sporades;;;;;;;;;x
c_noties_sporades_adj;Noties Sporadesian;;Noties Sporadeser;;;;;;;;;;;x
c_oeneidae;Oeneidae;Oeneidae;Oeneidae;;Oeneidae;;;;;;;;;x
c_oeneidae_adj;Oeneidaean;;oeneider;;;;;;;;;;;x
c_olumpos;Olumpos;Olumpos;Olumpos;;Olumpos;;;;;;;;;x
c_olumpos_adj;Olumposian;;olumposer;;;;;;;;;;;x
c_olympia;Olympia;Olympia;Olympia;;Olympia;;;;;;;;;x
c_olympia_adj;Olympian;;olymper;;;;;;;;;;;x
c_olynthos;Olynthos;Olynthos;Olynthos;;Olynthos;;;;;;;;;x
c_olynthos_adj;Olynthosian;;olynthoser;;;;;;;;;;;x
c_orchomenos;Orchomenos;Orchomenos;Orchomenos;;Orchomenos;;;;;;;;;x
c_orchomenos_adj;Orchomenosian;;orchomenoser;;;;;;;;;;;x
c_orchomenos_arcadia;Orchomenos Arcadia;Orchomenos Arcadia;Orchomenos Arcadia;;Orchomenos Arcadia;;;;;;;;;x
c_orchomenos_arcadia_adj;Orchomenos Arcadian;;Orchomenos Arcader;;;;;;;;;;;x
c_ormenion;Ormenion;Ormenion;Ormenion;;Ormenion;;;;;;;;;x
c_ormenion_adj;Ormenionian;;ormenioner;;;;;;;;;;;x
c_paduwanda;Paduwanda;Paduwanda;Paduwanda;;Paduwanda;;;;;;;;;x
c_paduwanda_adj;Paduwandan;;paduwander;;;;;;;;;;;x
c_pahhuwa;Pahhuwa;Pahhuwa;Pahhuwa;;Pahhuwa;;;;;;;;;x
c_pahhuwa_adj;Pahhuwan;;pahhuwer;;;;;;;;;;;x
c_pallene;Pallene;Pallene;Pallene;;Pallene;;;;;;;;;x
c_pallene_adj;Pallenean;;pallener;;;;;;;;;;;x
c_paphos;Paphos;Paphos;Paphos;;Paphos;;;;;;;;;x
c_paphos_adj;Paphosian;;paphoser;;;;;;;;;;;x
c_partahuina;Partahuina;Partahuina;Partahuina;;Partahuina;;;;;;;;;x
c_partahuina_adj;Partahuinan;;partahuiner;;;;;;;;;;;x
c_pavlopetri;Pavlopetri;Pavlopetri;Pavlopetri;;Pavlopetri;;;;;;;;;x
c_pavlopetri_adj;Pavlopetrian;;pavlopetrer;;;;;;;;;;;x
c_peparethos;Peparethos;Peparethos;Peparethos;;Peparethos;;;;;;;;;x
c_peparethos_adj;Peparethosian;;peparethoser;;;;;;;;;;;x
c_per_wesir;Per-Wesir;Per-Wesir;Per-Wesir;;Per-Wesir;;;;;;;;;x
c_per_wesir_adj;Per-Wesirian;;per-wesirer;;;;;;;;;;;x
c_phaistos;Phaistos;Phaistos;Phaistos;;Phaistos;;;;;;;;;x
c_phaistos_adj;Phaistosian;;phaistoser;;;;;;;;;;;x
c_pherae;Pherae;Pherae;Pherae;;Pherae;;;;;;;;;x
c_pherae_adj;Pheraean;;pherer;;;;;;;;;;;x
c_phigalia;Phigalia;Phigalia;Phigalia;;Phigalia;;;;;;;;;x
c_phigalia_adj;Phigalian;;phigaler;;;;;;;;;;;x
c_phokaia;Phokaia;Phokaia;Phokaia;;Phokaia;;;;;;;;;x
c_phokaia_adj;Phokaian;;phoker;;;;;;;;;;;x
c_phylakae;Phylakae;Phylakae;Phylakae;;Phylakae;;;;;;;;;x
c_phylakae_adj;Phylakaean;;phylaker;;;;;;;;;;;x
c_piddaniyasa;Piddaniyasa;Piddaniyasa;Piddaniyasa;;Piddaniyasa;;;;;;;;;x
c_piddaniyasa_adj;Piddaniyasan;;piddaniyaser;;;;;;;;;;;x
c_pieres;Pieres;Pieres;Pieres;;Pieres;;;;;;;;;x
c_pieres_adj;Pieresian;;piereser;;;;;;;;;;;x
c_pittina;Pittina;Pittina;Pittina;;Pittina;;;;;;;;;x
c_pittina_adj;Pittinan;;pittiner;;;;;;;;;;;x
c_pittiyarika;Pittiyarika;Pittiyarika;Pittiyarika;;Pittiyarika;;;;;;;;;x
c_pittiyarika_adj;Pittiyarikan;;pittiyariker;;;;;;;;;;;x
c_pityoussa;Pityoussa;Pityoussa;Pityoussa;;Pityoussa;;;;;;;;;x
c_pityoussa_adj;Pityoussan;;pityousser;;;;;;;;;;;x
c_prasiai;Prasiai;Prasiai;Prasiai;;Prasiai;;;;;;;;;x
c_prasiai_adj;Prasian;;praser;;;;;;;;;;;x
c_pylos;Pylos;Pylos;Pylos;;Pylos;;;;;;;;;x
c_pylos_adj;Pylosian;;pyloser;;;;;;;;;;;x
c_qatna;Qatna;Qatna;Qatna;;Qatna;;;;;;;;;x
c_qatna_adj;Qatnan;;qatner;;;;;;;;;;;x
c_qir_hareset;Qir Hareset;Qir Hareset;Qir Hareset;;Qir Hareset;;;;;;;;;x
c_qir_hareset_adj;Qir Haresetian;;Qir Hareseter;;;;;;;;;;;x
c_rabbat_ammon;Rabbat Ammon;Rabbat Ammon;Rabbat Ammon;;Rabbat Ammon;;;;;;;;;x
c_rabbat_ammon_adj;Rabbat Ammonian;;Rabbat Ammoner;;;;;;;;;;;x
c_ramoth;Ramoth;Ramoth;Ramoth;;Ramoth;;;;;;;;;x
c_ramoth_adj;Ramothian;;ramother;;;;;;;;;;;x
c_rhodios;Rhodios;Rhodios;Rhodios;;Rhodios;;;;;;;;;x
c_rhodios_adj;Rhodiosian;;rhodioser;;;;;;;;;;;x
c_rimmon;Rimmon;Rimmon;Rimmon;;Rimmon;;;;;;;;;x
c_rimmon_adj;Rimmonian;;rimmoner;;;;;;;;;;;x
c_saaru;Sa'aru;Sa'aru;Sa'aru;;Sa'aru;;;;;;;;;x
c_saaru_adj;Sa'arian;;sa'arer;;;;;;;;;;;x
c_sahiriya;Sahiriya;Sahiriya;Sahiriya;;Sahiriya;;;;;;;;;x
c_sahiriya_adj;Sahiriyan;;sahirer;;;;;;;;;;;x
c_sakdunuwa;Sakdunuwa;Sakdunuwa;Sakdunuwa;;Sakdunuwa;;;;;;;;;x
c_sakdunuwa_adj;Sakdunuwan;;sakdunuwer;;;;;;;;;;;x
c_salamina;Salamina;Salamina;Salamina;;Salamina;;;;;;;;;x
c_salamina_adj;Salaminan;;salaminer;;;;;;;;;;;x
c_saliya;Saliya;Saliya;Saliya;;Saliya;;;;;;;;;x
c_saliya_adj;Saliyan;;saler;;;;;;;;;;;x
c_sallusa;Sallusa;Sallusa;Sallusa;;Sallusa;;;;;;;;;x
c_sallusa_adj;Sallusan;;salluser;;;;;;;;;;;x
c_samos;Samos;Samos;Samos;;Samos;;;;;;;;;x
c_samos_adj;Samosian;;samoser;;;;;;;;;;;x
c_samothraki;Samothraki;Samothraki;Samothraki;;Samothraki;;;;;;;;;x
c_samothraki_adj;Samothrakian;;samothraker;;;;;;;;;;;x
c_samura;Samura;Samura;Samura;;Samura;;;;;;;;;x
c_samura_adj;Samuran;;samurer;;;;;;;;;;;x
c_sapinuwa;Sapinuwa;Sapinuwa;Sapinuwa;;Sapinuwa;;;;;;;;;x
c_sapinuwa_adj;Sapinuwan;;sapinuwer;;;;;;;;;;;x
c_sappa;Sappa;Sappa;Sappa;;Sappa;;;;;;;;;x
c_sappa_adj;Sappan;;sapper;;;;;;;;;;;x
c_sarissa;Sarissa;Sarissa;Sarissa;;Sarissa;;;;;;;;;x
c_sarissa_adj;Sarissan;;sarisser;;;;;;;;;;;x
c_sawit;Sawit;Sawit;Sawit;;Sawit;;;;;;;;;x
c_sawit_adj;Sawitian;;sawiter;;;;;;;;;;;x
c_seha;Seha;Seha;Seha;;Seha;;;;;;;;;x
c_seha_adj;Sehan;;seher;;;;;;;;;;;x
c_sepedju;Sepedju;Sepedju;Sepedju;;Sepedju;;;;;;;;;x
c_sepedju_adj;Sepedjian;;sepedjer;;;;;;;;;;;x
c_serigga;Serigga;Serigga;Serigga;;Serigga;;;;;;;;;x
c_serigga_adj;Seriggan;;serigger;;;;;;;;;;;x
c_sfard;Sfard;Sfard;Sfard;;Sfard;;;;;;;;;x
c_sfard_adj;Sfardian;;sfarder;;;;;;;;;;;x
c_sha;Sha;Sha;Sha;;Sha;;;;;;;;;x
c_sha_adj;Shan;;sher;;;;;;;;;;;x
c_shamal;Shamal;Shamal;Shamal;;Shamal;;;;;;;;;x
c_shamal_adj;Shamalian;;shamaler;;;;;;;;;;;x
c_shomron;Shomron;Shomron;Shomron;;Shomron;;;;;;;;;x
c_shomron_adj;Shomronian;;shomroner;;;;;;;;;;;x
c_sidon;Sidon;Sidon;Sidon;;Sidon;;;;;;;;;x
c_sidon_adj;Sidonian;;sidoner;;;;;;;;;;;x
c_sinnuwanda;Sinnuwanda;Sinnuwanda;Sinnuwanda;;Sinnuwanda;;;;;;;;;x
c_sinnuwanda_adj;Sinnuwandan;;sinnuwander;;;;;;;;;;;x
c_sinuwa;Sinuwa;Sinuwa;Sinuwa;;Sinuwa;;;;;;;;;x
c_sinuwa_adj;Sinuwan;;sinuwer;;;;;;;;;;;x
c_sinzar;Sinzar;Sinzar;Sinzar;;Sinzar;;;;;;;;;x
c_sinzar_adj;Sinzarian;;sinzarer;;;;;;;;;;;x
c_siqlag;Siqlag;Siqlag;Siqlag;;Siqlag;;;;;;;;;x
c_siqlag_adj;Siqlagian;;siqlager;;;;;;;;;;;x
c_skyros;Skyros;Skyros;Skyros;;Skyros;;;;;;;;;x
c_skyros_adj;Skyrosian;;skyroser;;;;;;;;;;;x
c_sobah;Sobah;Sobah;Sobah;;Sobah;;;;;;;;;x
c_sobah_adj;Sobahian;;sobaher;;;;;;;;;;;x
c_stratos;Stratos;Stratos;Stratos;;Stratos;;;;;;;;;x
c_stratos_adj;Stratosian;;stratoser;;;;;;;;;;;x
c_stymphalos;Stymphalos;Stymphalos;Stymphalos;;Stymphalos;;;;;;;;;x
c_stymphalos_adj;Stymphalosian;;stymphaloser;;;;;;;;;;;x
c_suhurre;Suhurre;Suhurre;Suhurre;;Suhurre;;;;;;;;;x
c_suhurre_adj;Suhurrean;;suhurrer;;;;;;;;;;;x
c_sukziya;Sukziya;Sukziya;Sukziya;;Sukziya;;;;;;;;;x
c_sukziya_adj;Sukziyan;;sukzer;;;;;;;;;;;x
c_sumur;Sumur;Sumur;Sumur;;Sumur;;;;;;;;;x
c_sumur_adj;Sumurian;;sumurer;;;;;;;;;;;x
c_sur;Sur;Sur;Sur;;Sur;;;;;;;;;x
c_sur_adj;Surian;;surer;;;;;;;;;;;x
c_suwatara;Suwatara;Suwatara;Suwatara;;Suwatara;;;;;;;;;x
c_suwatara_adj;Suwataran;;suwatarer;;;;;;;;;;;x
c_sykyon;Sykyon;Sykyon;Sykyon;;Sykyon;;;;;;;;;x
c_sykyon_adj;Sykyonian;;sykyoner;;;;;;;;;;;x
c_syme;Syme;Syme;Syme;;Syme;;;;;;;;;x
c_syme_adj;Symean;;symer;;;;;;;;;;;x
c_ta_iadet_kamen;Ta-iadet-kamen;Ta-iadet-kamen;Ta-iadet-kamen;;Ta-iadet-kamen;;;;;;;;;x
c_ta_iadet_kamen_adj;Ta-iadet-kamenian;;ta-iadet-kamener;;;;;;;;;;;x
c_ta_seti;Ta-Seti;Ta-Seti;Ta-Seti;;Ta-Seti;;;;;;;;;x
c_ta_seti_adj;Ta-Setian;;ta-seter;;;;;;;;;;;x
c_ta_wer;Ta-wer;Ta-wer;Ta-wer;;Ta-wer;;;;;;;;;x
c_ta_wer_adj;Ta-werian;;ta-werer;;;;;;;;;;;x
c_tahara;Tahara;Tahara;Tahara;;Tahara;;;;;;;;;x
c_tahara_adj;Taharan;;taharer;;;;;;;;;;;x
c_takkupta;Takkupta;Takkupta;Takkupta;;Takkupta;;;;;;;;;x
c_takkupta_adj;Takkuptan;;takkupter;;;;;;;;;;;x
c_talahi;Talahi;Talahi;Talahi;;Talahi;;;;;;;;;x
c_talahi_adj;Talahian;;talaher;;;;;;;;;;;x
c_talmar;Talmar;Talmar;Talmar;;Talmar;;;;;;;;;x
c_talmar_adj;Talmarian;;talmarer;;;;;;;;;;;x
c_talwisuwanda;Talwisuwanda;Talwisuwanda;Talwisuwanda;;Talwisuwanda;;;;;;;;;x
c_talwisuwanda_adj;Talwisuwandan;;talwisuwander;;;;;;;;;;;x
c_tapikka;Tapikka;Tapikka;Tapikka;;Tapikka;;;;;;;;;x
c_tapikka_adj;Tapikkan;;tapikker;;;;;;;;;;;x
c_tarhuntassa;Tarhuntassa;Tarhuntassa;Tarhuntassa;;Tarhuntassa;;;;;;;;;x
c_tarhuntassa_adj;Tarhuntassan;;tarhuntasser;;;;;;;;;;;x
c_tarittara;Tarittara;Tarittara;Tarittara;;Tarittara;;;;;;;;;x
c_tarittara_adj;Tarittaran;;tarittarer;;;;;;;;;;;x
c_tarsa;Tarsa;Tarsa;Tarsa;;Tarsa;;;;;;;;;x
c_tarsa_adj;Tarsan;;tarser;;;;;;;;;;;x
c_tegarama;Tegarama;Tegarama;Tegarama;;Tegarama;;;;;;;;;x
c_tegarama_adj;Tegaraman;;tegaramer;;;;;;;;;;;x
c_tegea;Tegea;Tegea;Tegea;;Tegea;;;;;;;;;x
c_tegea_adj;Tegean;;teger;;;;;;;;;;;x
c_tenedos;Tenedos;Tenedos;Tenedos;;Tenedos;;;;;;;;;x
c_tenedos_adj;Tenedosian;;tenedoser;;;;;;;;;;;x
c_terqa;Terqa;Terqa;Terqa;;Terqa;;;;;;;;;x
c_terqa_adj;Terqan;;terqer;;;;;;;;;;;x
c_thaumakie;Thaumakie;Thaumakie;Thaumakie;;Thaumakie;;;;;;;;;x
c_thaumakie_adj;Thaumakiean;;thaumaker;;;;;;;;;;;x
c_thebai;Thebai;Thebai;Thebai;;Thebai;;;;;;;;;x
c_thebai_adj;Thebian;;theber;;;;;;;;;;;x
c_thebe;Thebe;Thebe;Thebe;;Thebe;;;;;;;;;x
c_thebe_adj;Thebean;;theber;;;;;;;;;;;x
c_thera;Thera;Thera;Thera;;Thera;;;;;;;;;x
c_thera_adj;Theran;;therer;;;;;;;;;;;x
c_thyrion;Thyrion;Thyrion;Thyrion;;Thyrion;;;;;;;;;x
c_thyrion_adj;Thyrionian;;thyrioner;;;;;;;;;;;x
c_til_basere;Til-Basere;Til-Basere;Til-Basere;;Til-Basere;;;;;;;;;x
c_til_basere_adj;Til-Baserean;;til-baserer;;;;;;;;;;;x
c_til_garimmu;Til-garimmu;Til-garimmu;Til-garimmu;;Til-garimmu;;;;;;;;;x
c_til_garimmu_adj;Til-garimmian;;til-garimmer;;;;;;;;;;;x
c_til_turi;Til-Turi;Til-Turi;Til-Turi;;Til-Turi;;;;;;;;;x
c_til_turi_adj;Til-Turian;;til-turer;;;;;;;;;;;x
c_timelkiya;Timelkiya;Timelkiya;Timelkiya;;Timelkiya;;;;;;;;;x
c_timelkiya_adj;Timelkiyan;;timelker;;;;;;;;;;;x
c_timuhala;Timuhala;Timuhala;Timuhala;;Timuhala;;;;;;;;;x
c_timuhala_adj;Timuhalan;;timuhaler;;;;;;;;;;;x
c_tjeb_netjer;Tjeb-netjer;Tjeb-netjer;Tjeb-netjer;;Tjeb-netjer;;;;;;;;;x
c_tjeb_netjer_adj;Tjeb-netjerian;;tjeb-netjerer;;;;;;;;;;;x
c_trikka;Trikka;Trikka;Trikka;;Trikka;;;;;;;;;x
c_trikka_adj;Trikkan;;trikker;;;;;;;;;;;x
c_truwisa;Truwisa;Truwisa;Truwisa;;Truwisa;;;;;;;;;x
c_truwisa_adj;Truwisan;;truwiser;;;;;;;;;;;x
c_tuhuppiya;Tuhuppiya;Tuhuppiya;Tuhuppiya;;Tuhuppiya;;;;;;;;;x
c_tuhuppiya_adj;Tuhuppiyan;;tuhupper;;;;;;;;;;;x
c_tumanna;Tumanna;Tumanna;Tumanna;;Tumanna;;;;;;;;;x
c_tumanna_adj;Tumannan;;tumanner;;;;;;;;;;;x
c_tyhos_dymaeon;Tyhos Dymaeon;Tyhos Dymaeon;Tyhos Dymaeon;;Tyhos Dymaeon;;;;;;;;;x
c_tyhos_dymaeon_adj;Tyhos Dymaeonian;;Tyhos Dymaeoner;;;;;;;;;;;x
c_tymphaea;Tymphaea;Tymphaea;Tymphaea;;Tymphaea;;;;;;;;;x
c_tymphaea_adj;Tymphaean;;tympher;;;;;;;;;;;x
c_ugarit;Ugarit;Ugarit;Ugarit;;Ugarit;;;;;;;;;x
c_ugarit_adj;Ugaritian;;ugariter;;;;;;;;;;;x
c_ura;Ura;Ura;Ura;;Ura;;;;;;;;;x
c_ura_adj;Uran;;urer;;;;;;;;;;;x
c_ursti;Ursti;Ursti;Ursti;;Ursti;;;;;;;;;x
c_ursti_adj;Urstian;;urster;;;;;;;;;;;x
c_utima;Utima;Utima;Utima;;Utima;;;;;;;;;x
c_utima_adj;Utiman;;utimer;;;;;;;;;;;x
c_wabui;Wabui;Wabui;Wabui;;Wabui;;;;;;;;;x
c_wabui_adj;Wabian;;waber;;;;;;;;;;;x
c_wadjyt;Wadjyt;Wadjyt;Wadjyt;;Wadjyt;;;;;;;;;x
c_wadjyt_adj;Wadjytian;;wadjyter;;;;;;;;;;;x
c_wallarimma;Wallarimma;Wallarimma;Wallarimma;;Wallarimma;;;;;;;;;x
c_wallarimma_adj;Wallarimman;;wallarimmer;;;;;;;;;;;x
c_walma;Walma;Walma;Walma;;Walma;;;;;;;;;x
c_walma_adj;Walman;;walmer;;;;;;;;;;;x
c_waset;Waset;Waset;Waset;;Waset;;;;;;;;;x
c_waset_adj;Wasetian;;waseter;;;;;;;;;;;x
c_washaniya;Washaniya;Washaniya;Washaniya;;Washaniya;;;;;;;;;x
c_washaniya_adj;Washaniyan;;washaner;;;;;;;;;;;x
c_wenet;Wenet;Wenet;Wenet;;Wenet;;;;;;;;;x
c_wenet_adj;Wenetian;;weneter;;;;;;;;;;;x
c_wetjes_her;Wetjes-Her;Wetjes-Her;Wetjes-Her;;Wetjes-Her;;;;;;;;;x
c_wetjes_her_adj;Wetjes-Herian;;wetjes-herer;;;;;;;;;;;x
c_wiyanawanda;Wiyanawanda;Wiyanawanda;Wiyanawanda;;Wiyanawanda;;;;;;;;;x
c_wiyanawanda_adj;Wiyanawandan;;wiyanawander;;;;;;;;;;;x
c_yahas;Yahas;Yahas;Yahas;;Yahas;;;;;;;;;x
c_yahas_adj;Yahasian;;yahaser;;;;;;;;;;;x
c_yerushalaim;Yerushalaim;Yerushalaim;Yerushalaim;;Yerushalaim;;;;;;;;;x
c_yerushalaim_adj;Yerushalaimian;;yerushalaimer;;;;;;;;;;;x
c_yisrael;Yisrael;Yisrael;Yisrael;;Yisrael;;;;;;;;;x
c_yisrael_adj;Yisraelian;;yisraeler;;;;;;;;;;;x
c_zakros;Zakros;Zakros;Zakros;;Zakros;;;;;;;;;x
c_zakros_adj;Zakrosian;;zakroser;;;;;;;;;;;x
c_zakynthos;Zakynthos;Zakynthos;Zakynthos;;Zakynthos;;;;;;;;;x
c_zakynthos_adj;Zakynthosian;;zakynthoser;;;;;;;;;;;x
c_zalpuwa;Zalpuwa;Zalpuwa;Zalpuwa;;Zalpuwa;;;;;;;;;x
c_zalpuwa_adj;Zalpuwan;;zalpuwer;;;;;;;;;;;x
c_zoar;Zoar;Zoar;Zoar;;Zoar;;;;;;;;;x
c_zoar_adj;Zoarian;;zoarer;;;;;;;;;;;x
c_zumarri;Zumarri;Zumarri;Zumarri;;Zumarri;;;;;;;;;x
c_zumarri_adj;Zumarrian;;zumarrer;;;;;;;;;;;x
